item_id,date,p10,p50,p90
d,2010-12-12T00:00:00Z,-1.693906545639038,0.03664785623550415,9.215672492980957
d,2010-12-12T01:00:00Z,-0.9390164017677307,-1.7137547731399536,12.403885841369629
d,2010-12-12T02:00:00Z,0.6262081861495972,6.387486934661865,13.997268676757812
d,2010-12-12T03:00:00Z,2.690354347229004,15.47286319732666,24.3001766204834
d,2010-12-12T04:00:00Z,6.4796600341796875,21.66219711303711,28.30343246459961
d,2010-12-12T05:00:00Z,4.388641834259033,14.996062278747559,26.195266723632812
d,2010-12-12T06:00:00Z,1.1233444213867188,2.217816114425659,13.033693313598633
d,2010-12-12T07:00:00Z,-2.2400426864624023,0.4417318105697632,24.16770362854004
d,2010-12-12T08:00:00Z,-2.196556329727173,0.8976240754127502,22.19791030883789
d,2010-12-12T09:00:00Z,-0.524649441242218,0.5378785133361816,17.848283767700195
d,2010-12-12T10:00:00Z,-0.43637320399284363,1.30886971950531,7.242567539215088
d,2010-12-12T11:00:00Z,-0.7520932555198669,-0.9453819990158081,2.2323403358459473
d,2010-12-12T12:00:00Z,-3.25168514251709,-1.4691801071166992,16.936328887939453
d,2010-12-12T13:00:00Z,0.2664778530597687,0.5246589183807373,35.047359466552734
d,2010-12-12T14:00:00Z,1.9437376260757446,12.18030834197998,50.25563430786133
d,2010-12-12T15:00:00Z,4.1564555168151855,20.72260093688965,47.657501220703125
d,2010-12-12T16:00:00Z,4.5705952644348145,27.990156173706055,54.038002014160156
d,2010-12-12T17:00:00Z,2.466811180114746,13.489704132080078,32.516319274902344
d,2010-12-12T18:00:00Z,2.1066343784332275,11.044459342956543,30.32705307006836
d,2010-12-12T19:00:00Z,-0.8712584972381592,7.720738887786865,14.347846984863281
d,2010-12-12T20:00:00Z,-0.44444769620895386,0.3143865764141083,4.635217666625977
d,2010-12-12T21:00:00Z,-0.7892186641693115,-1.7341203689575195,-2.2061939239501953
d,2010-12-12T22:00:00Z,0.5541884899139404,-1.5169336795806885,-3.7468812465667725
d,2010-12-12T23:00:00Z,0.4117307960987091,-1.9624814987182617,4.208530902862549
d,2010-12-13T00:00:00Z,0.28069573640823364,-1.8741302490234375,14.3416748046875
d,2010-12-13T01:00:00Z,-0.2919086217880249,1.8744280338287354,11.856499671936035
d,2010-12-13T02:00:00Z,0.1783302277326584,9.734025001525879,24.64385414123535
d,2010-12-13T03:00:00Z,0.26610633730888367,12.719676971435547,22.626483917236328
d,2010-12-13T04:00:00Z,1.0043946504592896,15.561851501464844,33.983280181884766
d,2010-12-13T05:00:00Z,1.3423503637313843,7.050957202911377,16.239450454711914
h,2010-12-12T00:00:00Z,-0.09233097732067108,-0.09652633965015411,-0.2940516173839569
h,2010-12-12T01:00:00Z,-0.044522617012262344,0.0433351956307888,0.09267879277467728
h,2010-12-12T02:00:00Z,0.016119007021188736,0.012505223974585533,0.004623133689165115
h,2010-12-12T03:00:00Z,-0.07268230617046356,-0.03582654893398285,0.03974531218409538
h,2010-12-12T04:00:00Z,-0.007738526910543442,0.18251986801624298,-0.16562920808792114
h,2010-12-12T05:00:00Z,0.07371128350496292,0.22031766176223755,-0.2897591292858124
h,2010-12-12T06:00:00Z,0.0041710976511240005,0.22477468848228455,-0.4088917672634125
h,2010-12-12T07:00:00Z,0.11299179494380951,0.17955288290977478,-0.851294219493866
h,2010-12-12T08:00:00Z,-0.044098589569330215,0.10268837213516235,-0.9839483499526978
h,2010-12-12T09:00:00Z,-0.02157275378704071,0.20870047807693481,-0.6115540862083435
h,2010-12-12T10:00:00Z,0.02362552471458912,-0.15521375834941864,-0.6257838010787964
h,2010-12-12T11:00:00Z,0.045248620212078094,0.14002159237861633,-0.39267706871032715
h,2010-12-12T12:00:00Z,-0.05289709195494652,-0.013011377304792404,1.0351331233978271
h,2010-12-12T13:00:00Z,-0.1270391047000885,-0.11201958358287811,0.370964914560318
h,2010-12-12T14:00:00Z,-0.2290651649236679,-0.20959582924842834,-0.5622695088386536
h,2010-12-12T15:00:00Z,-0.032575737684965134,0.06006202474236488,-0.13494953513145447
h,2010-12-12T16:00:00Z,0.134018212556839,0.38033902645111084,0.22932875156402588
h,2010-12-12T17:00:00Z,0.05167562514543533,0.28304386138916016,0.3922235071659088
h,2010-12-12T18:00:00Z,0.029907099902629852,0.26997920870780945,-0.037371598184108734
h,2010-12-12T19:00:00Z,0.06626645475625992,0.45671889185905457,1.1039685010910034
h,2010-12-12T20:00:00Z,0.05158337205648422,0.3087535500526428,0.3117644786834717
h,2010-12-12T21:00:00Z,-0.24301333725452423,0.2569481432437897,0.7289754748344421
h,2010-12-12T22:00:00Z,-0.05158849433064461,0.21433253586292267,1.11446213722229
h,2010-12-12T23:00:00Z,0.1045236885547638,0.06638297438621521,1.0344585180282593
h,2010-12-13T00:00:00Z,-0.03624739870429039,0.410200297832489,1.2594749927520752
h,2010-12-13T01:00:00Z,-0.007747601717710495,0.1505047082901001,0.45284026861190796
h,2010-12-13T02:00:00Z,-0.04217046871781349,-0.06908386945724487,0.23815834522247314
h,2010-12-13T03:00:00Z,-0.026417188346385956,0.13074661791324615,0.03623264282941818
h,2010-12-13T04:00:00Z,0.04546955227851868,0.052960354834795,0.21346008777618408
h,2010-12-13T05:00:00Z,7.877461612224579E-4,0.24551481008529663,-0.10351284593343735
e,2010-12-12T00:00:00Z,0.013852356001734734,1.4644654989242554,17.584733963012695
e,2010-12-12T01:00:00Z,1.0521764755249023,6.465264320373535,19.820140838623047
e,2010-12-12T02:00:00Z,0.38274601101875305,3.9508016109466553,18.96451187133789
e,2010-12-12T03:00:00Z,-0.3594537675380707,2.3834421634674072,15.94887924194336
e,2010-12-12T04:00:00Z,-0.6369615793228149,-0.7424072027206421,9.961484909057617
e,2010-12-12T05:00:00Z,-0.06847187876701355,-0.556322455406189,3.9338438510894775
e,2010-12-12T06:00:00Z,0.19703617691993713,0.07514762878417969,1.8273876905441284
